chunk_id,title,source_url,length,normalized_length,semantic_category,pattern_family,flags_text,text
v38_p0396_c003,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 396,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,8,8,suspected_fragment,leading_fragment,starts_with_dependent_mark|chunk_index_gt_zero,ูมินั้น.
v38_p0401_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 401,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,40,37,suspected_fragment,leading_fragment,contains_newline|starts_with_dependent_mark|chunk_index_gt_zero,ั้น ในภูมินั้น จักดับไปหรือ? ถูกแล้ว.
v38_p0405_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 405,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,18,18,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,รของสัตว์เหล่านั้น
v38_p0438_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 438,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,1,1,meaningful_content,other,chunk_index_gt_zero,.
v38_p0452_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 452,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,19,17,suspected_fragment,leading_fragment,contains_newline|starts_with_dependent_mark|chunk_index_gt_zero,ั้นหรือ? ถูกแล้ว.
v38_p0454_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 454,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,10,10,meaningful_content,other,chunk_index_gt_zero,นอรูปธาตุ.
v38_p0488_c003,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 488,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,25,25,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,ย กามราคานุสัย ปฏิฆานุสัย
v38_p0490_c003,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 490,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,2,2,suspected_fragment,leading_fragment,starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,้น
v38_p0495_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 495,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,36,34,meaningful_content,other,contains_newline|chunk_index_gt_zero,มราคานุสัย และปฏิฆานุสัย? ถูกแล้ว.
v38_p0503_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 503,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,22,22,suspected_fragment,leading_fragment,starts_with_dependent_mark|chunk_index_gt_zero,ะมานานุสัย จากที่นั้น?
v38_p0521_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 521,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,1,1,meaningful_content,other,chunk_index_gt_zero,?
v38_p0540_c003,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 540,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,35,35,meaningful_content,other,chunk_index_gt_zero,นเนื่องด้วยปฏิฆานุสัย ในที่ทั้งปวง.
v38_p0545_c003,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 545,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,20,20,suspected_fragment,leading_fragment,starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ะ ไม่มีความนอนเนื่อง
v38_p0550_c003,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 550,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,41,40,suspected_fragment,leading_fragment,contains_newline|starts_with_dependent_mark|chunk_index_gt_zero,ัย ทิฏฐานุสัย วิจิกิจฉานุสัย จากที่นั้น?
v38_p0560_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 560,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,10,9,suspected_fragment,leading_fragment,contains_newline|starts_with_dependent_mark|chunk_index_gt_zero,ั้น หรือ?
v38_p0603_c003,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 603,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,40,40,suspected_fragment,leading_fragment,starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ายที่เหลือ เว้นบุคคลผู้มีความพร้อมเพรียง
v38_p0604_c003,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 604,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,43,43,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,จากที่นั้น แต่บุคคลผู้มีความพร้อมเพรียงด้วย
v38_p0612_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 612,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,15,15,meaningful_content,other,chunk_index_gt_zero,จากที่นั้นหรือ?
v38_p0622_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 622,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,16,16,suspected_fragment,leading_fragment,starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,็หาไม่ บุคคลนั้น
v38_p0641_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 641,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,16,16,suspected_fragment,leading_fragment,starts_with_dependent_mark|chunk_index_gt_zero,ุสัย จากที่นั้น?
v38_p0659_c003,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 659,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,16,16,suspected_fragment,leading_fragment,starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,็หาไม่ บุคคลนั้น
v38_p0673_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 673,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,30,30,suspected_fragment,leading_fragment,starts_with_dependent_mark|chunk_index_gt_zero,่าวว่า ละแล้วหรือยังไม่ละแล้ว.
v38_p0695_c002,พระไตรปิฎก เล่ม 38 (พระอภิธรรมปิฎก กถาวัตถุ ภาค ๒) หน้า 695,http://www.learntripitaka.com/TPD/Tripitaka-Thai/38.zip,27,25,meaningful_content,other,contains_newline|chunk_index_gt_zero,ว ในที่นั้นหรือ? ถูกแล้ว.
v39_p0031_c002,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 31,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,43,43,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,กิดขึ้นด้วยนั่นเทียว ไม่เคยเกิดขึ้นแล้วด้วย
v39_p0046_c003,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 46,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,15,15,suspected_fragment,leading_fragment,starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,้นก็หาไม่ อกุศล
v39_p0050_c002,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 50,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,22,21,suspected_fragment,trailing_fragment,contains_newline|no_clean_sentence_end|chunk_index_gt_zero,ภูมินั้นหรือ? ถูกแล้ว
v39_p0086_c002,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 86,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,16,16,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,ลธรรมก็ย่อมดับไป
v39_p0097_c002,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 97,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,11,11,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,นิโรธวาร จบ
v39_p0104_c002,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 104,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,21,21,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,ธรรมก็เคยเกิดขึ้นแล้ว
v39_p0108_c002,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 108,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,49,48,suspected_fragment,trailing_fragment,contains_newline|no_clean_sentence_end|chunk_index_gt_zero,ภูมิใด อัพยากตธรรมจักดับไปในภูมินั้นหรือ ถูกแล้ว
v39_p0114_c002,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 114,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,42,42,suspected_fragment,leading_fragment,starts_with_dependent_mark|ends_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ัญญสัตว์ เคยดับไปแล้ว แต่อกุศลธรรมของสัตว์
v39_p0121_c002,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 121,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,5,5,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,ดับไป
v39_p0122_c002,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 122,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,32,32,suspected_fragment,leading_fragment,starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ัตว์นั้น ในภูมินั้น จักดับไปหรือ
v39_p0130_c002,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 130,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,42,42,suspected_fragment,trailing_fragment,contains_newline|no_clean_sentence_end|chunk_index_gt_zero,อ ฯลฯอินทรีย์ เรียกว่า อัญญาตาวินทรีย์หรือ
v39_p0147_c001,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 147,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,22,21,suspected_fragment,leading_fragment,contains_newline|starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,าวินทรีย์หรือ ถูกแล้ว
v39_p0159_c001,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 159,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,1,1,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,ว
v39_p0164_c001,พระไตรปิฎก เล่ม 39 (พระอภิธรรมปิฎก ยมก ภาค ๑) หน้า 164,http://www.learntripitaka.com/TPD/Tripitaka-Thai/39.zip,43,42,suspected_fragment,leading_fragment,contains_newline|starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ีย์ ไม่เรียกว่าอัญญาตาวินทรีย์หรือ ถูกแล้ว
